#yyy-mm-dd, hh:mm:ss,   hh:mm,  ident,      degrees,      degrees, ft Baro,  inch,  ft msl, deg C,     kt,     kt,     fpm,    deg,    deg,      G,      G,   deg,   deg, volts, volts,  amps,  amps,   gals,   gals,      gph,   deg F,     psi,     Hg,    rpm,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,  ft wgs,  kt, enum,    deg,    MHz,    MHz,     MHz,     MHz,    fsd,    fsd,     kt,   deg,     nm,    deg,    deg,   bool,  enum,   enum,   deg,   deg,   fpm,   enum,   mt,    mt,     mt,    mt,     mt
  Lcl Date, Lcl Time, UTCOfst, AtvWpt,     Latitude,    Longitude,    AltB, BaroA,  AltMSL,   OAT,    IAS, GndSpd,    VSpd,  Pitch,   Roll,  LatAc, NormAc,   HDG,   TRK, volt1, volt2,  amp1,  amp2,  FQtyL,  FQtyR, E1 FFlow, E1 OilT, E1 OilP, E1 MAP, E1 RPM, E1 CHT1, E1 CHT2, E1 CHT3, E1 CHT4, E1 CHT5, E1 CHT6, E1 EGT1, E1 EGT2, E1 EGT3, E1 EGT4, E1 EGT5, E1 EGT6,  AltGPS, TAS, HSIS,    CRS,   NAV1,   NAV2,    COM1,    COM2,   HCDI,   VCDI, WndSpd, WndDr, WptDst, WptBrg, MagVar, AfcsOn, RollM, PitchM, RollC, PichC, VSpdG, GPSfix,  HAL,   VAL, HPLwas, HPLfd, VPLwas
2020-10-07, 16:48:12,  -07:00,       ,   38.5623779, -121.3040771,   101.8, 29.84,    97.4,  30.2,   0.00,   0.00,   -9.41,   0.96,   0.49,  -0.00,  -0.00, 162.0, 346.7,  28.1,  28.1,   1.5,   0.1,  33.74,  24.46,     2.51,  165.88,   56.21,  13.61, 1006.7,  283.38,  314.21,  312.06,  327.45,  291.89,  321.99, 1077.09, 1061.59, 1102.38, 1075.25, 1090.33, 1060.90,     0.8,   0,  GPS,   11.3, 113.90, 113.90, 120.650, 121.850,       ,       ,       ,      ,       ,       ,   13.3,       ,      ,       ,      ,      ,   1.0,     3D, 3704,      ,       ,      ,       
2020-10-07, 16:48:13,  -07:00,       ,   38.5623779, -121.3040771,   101.8, 29.84,    97.4,  30.2,   0.00,   0.00,   -9.41,   0.96,   0.48,  -0.00,  -0.02, 162.0, 346.7,  28.1,  28.1,   1.5,   0.1,  33.74,  24.46,     2.51,  165.88,   56.27,  13.60, 1006.7,  283.41,  314.21,  312.06,  327.45,  291.91,  321.99, 1077.09, 1061.59, 1102.57, 1075.25, 1090.33, 1060.90,     0.8,   0,  GPS,   11.3, 113.90, 113.90, 120.650, 121.850,       ,       ,       ,      ,       ,       ,   13.3,       ,      ,       ,      ,      ,   1.0,     3D, 3704,      ,       ,      ,       
2020-10-07, 16:48:14,  -07:00,       ,   38.5623817, -121.3040771,   102.8, 29.84,    97.0,  30.2,   0.00,   0.00,   -1.14,   0.99,   0.53,  -0.01,  -0.01, 162.0, 346.7,  28.1,  28.1,   1.4,   0.2,  34.35,  24.55,     2.48,  165.88,   56.20,  13.58, 1009.1,  283.71,  314.55,  312.40,  327.82,  292.24,  322.36, 1074.90, 1061.41, 1103.85, 1072.24, 1089.78, 1061.17,     0.4,   0,  GPS,   11.3, 113.90, 113.90, 120.650, 121.850,       ,       ,       ,      ,       ,       ,   13.3,       ,      ,       ,      ,      ,   1.4,     3D, 3704,      ,       ,      ,       
2020-10-07, 16:48:15,  -07:00,       ,   38.5623817, -121.3040771,   102.8, 29.84,    97.3,  30.2,   0.00,   0.00,   -0.04,   0.98,   0.45,   0.00,   0.05, 162.1, 346.7,  28.1,  28.1,   1.4,   0.1,  33.56,  24.52,     2.49,  165.89,   56.27,  13.53, 1012.9,  283.86,  314.76,  312.55,  328.00,  292.42,  322.57, 1073.49, 1061.20, 1103.52, 1072.56, 1089.26, 1061.21,     0.7,   0,  GPS,   11.3, 113.90, 113.90, 120.650, 121.850,       ,       ,       ,      ,       ,       ,   13.3,       ,      ,       ,      ,      ,  25.5,     3D, 3704,      ,       ,      ,       
2020-10-07, 16:48:16,  -07:00,       ,   38.5623856, -121.3040771,   102.8, 29.84,    96.5,  30.2,   0.00,   0.00,   -0.00,   0.91,   0.52,  -0.02,  -0.02, 161.9, 346.7,  28.1,  28.1,   1.4,   0.1,  33.06,  24.45,     2.47,  165.89,   56.22,  13.54, 1011.7,  284.03,  314.93,  312.70,  328.14,  292.58,  322.73, 1072.63, 1061.50, 1101.39, 1072.94, 1089.96, 1061.01,    -0.1,   0,  GPS,   11.3, 113.90, 113.90, 120.650, 121.850,       ,       ,       ,      ,       ,       ,   13.3,       ,      ,       ,      ,      ,   0.3,     3D, 3704,      ,       ,      ,       
2020-10-07, 16:48:17,  -07:00,       ,   38.5623817, -121.3040924,   102.8, 29.84,    95.3,  30.2,   0.00,   0.00,   -0.00,   0.94,   0.56,  -0.02,  -0.00, 162.0, 346.7,  28.1,  28.1,   1.4,   0.1,  33.33,  24.33,     2.47,  165.89,   56.24,  13.53, 1012.8,  284.18,  315.11,  312.90,  328.30,  292.75,  322.89, 1073.43, 1062.67, 1099.78, 1074.65, 1090.65, 1061.42,    -1.3,   0,  GPS,   11.3, 113.90, 113.90, 120.650, 121.850,       ,       ,       ,      ,       ,       ,   13.3,       ,      ,       ,      ,      ,  -3.3,     3D, 3704,      ,       ,      ,       
2020-10-07, 16:48:18,  -07:00,       ,   38.5623856, -121.3040924,   102.8, 29.84,    94.3,  30.2,   0.00,   0.00,    0.13,   0.94,   0.54,  -0.00,  -0.04, 161.9, 346.7,  28.1,  28.1,   1.4,   0.1,  34.35,  24.25,     2.51,  165.90,   56.19,  13.61, 1009.4,  284.34,  315.28,  313.05,  328.49,  292.90,  323.07, 1074.61, 1064.07, 1097.98, 1074.99, 1089.28, 1061.45,    -2.3,   0,  GPS,   11.3, 113.90, 113.90, 120.650, 121.850,       ,       ,       ,      ,       ,       ,   13.3,       ,      ,       ,      ,      ,  -1.2,     3D, 3704,      ,       ,      ,       
2020-10-07, 16:48:19,  -07:00,       ,   38.5623894, -121.3040924,   102.8, 29.84,    94.3,  30.2,   0.00,   0.00,    8.60,   0.98,   0.59,   0.00,  -0.02, 161.9, 346.7,  28.1,  28.1,   1.4,   0.1,  34.93,  24.20,     2.53,  165.90,   56.05,  13.62, 1003.9,  284.49,  315.46,  313.21,  328.69,  293.10,  323.22, 1075.09, 1064.40, 1094.86, 1074.24, 1086.73, 1061.56,    -2.3,   0,  GPS,   11.3, 113.90, 113.90, 120.650, 121.850,       ,       ,       ,      ,       ,       ,   13.3,       ,      ,       ,      ,      ,  -3.7,     3D, 3704,      ,       ,      ,       
2020-10-07, 16:48:20,  -07:00,       ,   38.5623932, -121.3040924,   102.8, 29.84,    95.7,  30.2,   0.00,   0.00,    2.62,   1.00,   0.55,  -0.01,   0.05, 161.9, 346.7,  28.1,  28.1,   1.4,   0.1,  34.61,  24.24,     2.49,  165.91,   56.17,  13.60, 1005.3,  284.65,  315.64,  313.37,  328.84,  293.27,  323.44, 1075.76, 1063.60, 1092.87, 1073.23, 1085.84, 1061.39,    -0.9,   0,  GPS,   11.3, 113.90, 113.90, 120.650, 121.850,       ,       ,       ,      ,       ,       ,   13.3,       ,      ,       ,      ,      ,  -2.2,     3D, 3704,      ,       ,      ,       
2020-10-07, 16:48:21,  -07:00,       ,   38.5623932, -121.3040924,   102.8, 29.84,    96.7,  30.2,   0.00,   0.00,    0.10,   0.96,   0.54,  -0.01,  -0.00, 161.9, 346.7,  28.1,  28.1,   1.4,   0.1,  35.00,  24.38,     2.47,  165.92,   56.13,  13.63, 1005.5,  284.81,  315.81,  313.51,  329.05,  293.43,  323.59, 1076.01, 1063.89, 1090.51, 1075.62, 1084.01, 1061.87,     0.1,   0,  GPS,   11.3, 113.90, 113.90, 120.650, 121.850,       ,       ,       ,      ,       ,       ,   13.3,       ,      ,       ,      ,      ,   1.9,     3D, 3704,      ,       ,      ,       
2020-10-07, 16:48:22,  -07:00,       ,   38.5623932, -121.3040924,   102.8, 29.84,    97.4,  30.2,   0.00,   0.00,   -0.87,   0.99,   0.54,   0.01,  -0.01, 161.9, 346.7,  28.1,  28.1,   1.4,   0.1,  34.65,  24.47,     2.53,  165.92,   56.05,  13.70,  998.1,  284.98,  316.00,  313.67,  329.18,  293.58,  323.75, 1075.94, 1062.81, 1089.13, 1077.69, 1082.50, 1061.83,     0.8,   0,  GPS,   11.3, 113.90, 113.90, 120.650, 121.850,       ,       ,       ,      ,       ,       ,   13.3,       ,      ,       ,      ,      ,  -0.0,     3D, 3704,      ,       ,      ,       
2020-10-07, 16:48:23,  -07:00,       ,   38.5623932, -121.3040924,   102.8, 29.84,    98.6,  30.2,   0.00,   0.00,    2.43,   0.98,   0.56,  -0.01,   0.01, 161.9, 346.7,  28.1,  28.1,   1.4,   0.1,  33.55,  24.52,     2.49,  165.93,   56.14,  13.65, 1003.0,  285.14,  316.14,  313.86,  329.36,  293.79,  323.90, 1075.49, 1062.15, 1088.90, 1077.20, 1082.23, 1061.93,     2.0,   0,  GPS,   11.3, 113.90, 113.90, 120.650, 121.850,       ,       ,       ,      ,       ,       ,   13.3,       ,      ,       ,      ,      ,   0.9,     3D, 3704,      ,       ,      ,       
2020-10-07, 16:48:25,  -07:00,       ,   38.5624008, -121.3040771,   103.8, 29.84,    99.5,  30.2,   0.00,   0.00,   15.96,   0.99,   0.56,  -0.01,   0.01, 161.9, 346.7,  28.1,  28.1,   1.4,   0.1,  32.54,  24.56,     2.52,  165.94,   56.00,  13.67,  998.9,  285.40,  316.49,  314.16,  329.66,  294.08,  324.20, 1075.83, 1063.36, 1090.35, 1072.79, 1086.04, 1062.42,     3.0,   0,  GPS,   11.3, 113.90, 113.90, 120.650, 121.850,       ,       ,       ,      ,       ,       ,   13.3,       ,      ,       ,      ,      ,   0.4,     3D, 3704,      ,       ,      ,       
2020-10-07, 16:48:26,  -07:00,       ,   38.5624046, -121.3040771,   103.8, 29.84,    99.8,  30.2,   0.00,   0.00,    5.30,   1.01,   0.57,  -0.01,   0.03, 161.9, 346.7,  28.1,  28.1,   1.4,   0.1,  32.43,  24.58,     2.49,  165.95,   56.08,  13.65, 1003.0,  285.55,  316.68,  314.31,  329.86,  294.26,  324.42, 1074.91, 1063.09, 1092.18, 1073.73, 1088.12, 1063.10,     3.3,   0,  GPS,   11.3, 113.90, 113.90, 120.650, 121.850,       ,       ,       ,      ,       ,       ,   13.3,       ,      ,       ,      ,      ,  -0.9,     3D, 3704,      ,       ,      ,       
2020-10-07, 16:48:27,  -07:00,       ,   38.5624084, -121.3040771,   102.8, 29.84,   100.4,  30.2,   0.00,   0.00,    0.21,   0.97,   0.53,   0.00,  -0.02, 161.9, 346.7,  28.1,  28.1,   1.4,   0.1,  33.50,  24.60,     2.52,  165.96,   56.19,  13.60, 1006.8,  285.72,  316.83,  314.47,  330.01,  294.44,  324.57, 1074.23, 1063.46, 1091.81, 1073.09, 1088.35, 1063.60,     3.8,   0,  GPS,   11.3, 113.90, 113.90, 120.650, 121.850,       ,       ,       ,      ,       ,       ,   13.3,       ,      ,       ,      ,      ,   2.3,     3D, 3704,      ,       ,      ,       
2020-10-07, 16:48:28,  -07:00,       ,   38.5624084, -121.3040771,   102.8, 29.84,   100.8,  30.2,   0.00,   0.00,  -14.41,   0.96,   0.54,   0.00,   0.01, 161.9, 346.7,  28.1,  28.1,   1.3,   0.1,  34.44,  24.62,     2.52,  165.97,   56.09,  13.63, 1005.5,  285.93,  317.07,  314.72,  330.28,  294.68,  324.82, 1073.73, 1062.69, 1091.35, 1073.56, 1087.43, 1063.88,     4.2,   0,  GPS,   11.3, 113.90, 113.90, 120.650, 121.850,       ,       ,       ,      ,       ,       ,   13.3,       ,      ,       ,      ,      ,  -2.7,     3D, 3704,      ,       ,      ,       
2020-10-07, 16:48:29,  -07:00,       ,   38.5624123, -121.3040771,   103.8, 29.84,   101.4,  30.2,   0.00,   0.00,    0.34,   0.96,   0.55,   0.01,  -0.03, 162.2, 346.7,  28.1,  28.1,   1.4,   0.1,  34.66,  24.62,     2.50,  165.97,   56.18,  13.62, 1007.9,  286.02,  317.21,  314.79,  330.38,  294.81,  324.91, 1073.20, 1060.80, 1090.81, 1072.17, 1085.74, 1065.35,     4.8,   0,  GPS,   11.3, 113.90, 113.90, 120.650, 121.850,       ,       ,       ,      ,       ,       ,   13.3,       ,      ,       ,      ,      ,  -0.1,     3D, 3704,      ,       ,      ,       
2020-10-07, 16:48:30,  -07:00,       ,   38.5624161, -121.3040771,   103.8, 29.84,   101.8,  30.2,   0.00,   0.00,    5.11,   0.99,   0.55,  -0.02,   0.03, 162.1, 346.7,  28.1,  28.1,   1.3,   0.1,  35.00,  24.50,     2.51,  165.98,   56.06,  13.62, 1002.9,  286.21,  317.46,  314.98,  330.60,  295.00,  325.14, 1072.58, 1060.19, 1092.70, 1068.74, 1085.07, 1066.41,     5.2,   0,  GPS,   11.3, 113.90, 113.90, 120.650, 121.850,       ,       ,       ,      ,       ,       ,   13.3,       ,      ,       ,      ,      ,   0.1,     3D, 3704,      ,       ,      ,       
2020-10-07, 16:48:31,  -07:00,       ,   38.5624161, -121.3040771,   103.8, 29.84,   102.3,  30.2,   0.00,   0.00,   11.18,   0.94,   0.54,  -0.02,  -0.01, 162.1, 346.7,  28.1,  28.1,   1.3,   0.1,  35.00,  24.37,     2.50,  165.99,   56.10,  13.61, 1004.5,  286.31,  317.58,  315.11,  330.67,  295.09,  325.27, 1073.33, 1059.55, 1093.72, 1066.78, 1086.30, 1067.45,     5.7,   0,  GPS,   11.3, 113.90, 113.90, 120.650, 121.850,       ,       ,       ,      ,       ,       ,   13.3,       ,      ,       ,      ,      ,  -2.7,     3D, 3704,      ,       ,      ,       
